customer_id,Unnamed: 0,gender,age,became_member_on,income,membership_days,total_amount,transaction_count,average_transaction_value,offer completed,offer received,offer viewed
eaeffe7dfa5c475694239b9075ffc943,6370,M,61,2018-01-09,63000.0,198,70.78999999999999,5.0,14.157999999999998,2.0,5.0,4.0
dcd4fe47f8fd496fb1bbcb673a35d481,6371,F,32,2018-01-09,68000.0,198,225.29,13.0,17.33,5.0,5.0,5.0
b1d785391a094a1895ce0a21d5d6d799,6372,F,70,2016-09-10,51000.0,684,103.46000000000001,8.0,12.932500000000001,2.0,4.0,3.0
79f083ca34ce4d27a37d98a5ceb83592,6373,M,34,2014-12-19,59000.0,1315,54.730000000000004,21.0,2.606190476190476,2.0,3.0,3.0
2de68905470540e6a991f0763654d3c4,6374,M,44,2017-09-29,37000.0,300,127.78999999999999,17.0,7.517058823529411,5.0,6.0,4.0
fc9a87cbefaf443eb0a17ad7a82d6104,6375,M,64,2018-06-22,49000.0,34,34.23,6.0,5.704999999999999,2.0,4.0,2.0
55c6ffab59fb4204b766d0dcf4db8882,6376,F,55,2015-08-20,103000.0,1071,266.06,9.0,29.56222222222222,5.0,6.0,5.0
96cac717ce2d4547842e06982d75f735,6378,M,57,2016-10-31,72000.0,633,58.35,3.0,19.45,3.0,6.0,5.0
f5505ccfce114bb19c6fc3de170c7639,6379,F,38,2016-12-07,66000.0,596,231.56,14.0,16.54,2.0,4.0,3.0
9d3c0239ea3f4a45ac7a421eea9d8111,6380,M,24,2018-05-12,52000.0,75,6.05,5.0,1.21,0.0,5.0,3.0
4358fa2c11d84f268b83940efbf85816,6381,M,55,2016-08-18,56000.0,707,35.58,2.0,17.79,1.0,5.0,5.0
735283da85944373871631c53835558a,6382,M,92,2016-12-26,30000.0,577,109.23,14.0,7.802142857142857,3.0,5.0,4.0
ea6a1589b9d545109077c1481b917599,6383,M,64,2017-08-14,39000.0,346,125.66,14.0,8.975714285714286,3.0,3.0,3.0
95938d23ef38461fb14fad9a4ecc9d75,6384,F,52,2016-05-15,83000.0,802,78.12,4.0,19.53,2.0,3.0,3.0
66e5459d394e418f94411e88ff43f8da,6385,F,75,2015-12-25,36000.0,944,120.75,14.0,8.625,3.0,3.0,1.0
77e3d01c729d46d5b35ec8f7d74e7c42,6387,F,79,2017-07-13,55000.0,378,176.65,12.0,14.720833333333333,5.0,6.0,4.0
2791079b898e42e8aa9af29483eb1d35,6388,F,65,2018-01-17,72000.0,190,189.03,11.0,17.184545454545454,3.0,4.0,2.0
24e97f8491804e43ac0865ae93b54ca9,6389,M,20,2018-07-19,39000.0,7,14.74,5.0,2.948,1.0,5.0,3.0
4ff2d2ebfa2a447a9a33acff4f6a1106,6390,M,31,2014-11-29,60000.0,1335,56.26,19.0,2.9610526315789474,3.0,4.0,3.0
03a6837af25144b18936719d7afd5a58,6391,F,36,2018-04-17,62000.0,100,26.14,6.0,4.3566666666666665,2.0,3.0,3.0
260f7d2ea4c146fca9760a1c54e8ecd4,6392,M,66,2016-03-26,75000.0,852,74.84,4.0,18.71,3.0,5.0,5.0
1198b4f74e174c48b89a45b877c9d039,6393,M,72,2017-09-21,104000.0,308,135.15,5.0,27.03,4.0,5.0,3.0
041967ceb80841ddbd306958d4f744ac,6394,F,57,2017-06-16,88000.0,405,139.41,6.0,23.235,3.0,4.0,4.0
fdea2f3817d74cd9a4b2ce819e62c824,6395,M,38,2018-04-03,89000.0,114,148.65,6.0,24.775000000000002,5.0,6.0,6.0
390a4aa6b19a42d7b90a877529fc3cbf,6396,M,42,2017-09-04,69000.0,325,201.38,10.0,20.137999999999998,4.0,5.0,4.0
70a2de25ae034581944b0dcc04d1f7f6,6397,F,73,2018-01-07,70000.0,200,64.2,4.0,16.05,2.0,5.0,3.0
fab66562e2d74078b1306d2549e90543,6399,F,71,2016-02-10,79000.0,897,217.01,10.0,21.701,3.0,5.0,3.0
70b101d6e43e48efb30af0569413eb9a,6400,M,30,2015-11-05,47000.0,994,97.34,8.0,12.1675,2.0,3.0,2.0
bdcbab43c2f34ca2a6ae2251a27ff6a4,6401,M,49,2014-05-06,70000.0,1542,114.66,26.0,4.41,5.0,6.0,3.0
6579197d0b2f491db0ccf26c74b9b311,6402,M,55,2017-07-28,69000.0,363,7.62,2.0,3.81,0.0,2.0,1.0
b9b907ef1266497caf7824b9d0da919d,6403,M,66,2015-05-13,47000.0,1170,41.15,13.0,3.1653846153846152,2.0,5.0,3.0
c1e6f72a430044bd9ba700bd7266aba6,6405,F,74,2017-06-01,83000.0,420,192.86,9.0,21.428888888888892,5.0,6.0,5.0
7c03888c7d2442c3bf00bdc22716e534,6406,M,69,2016-03-22,32000.0,856,153.29,16.0,9.580625,4.0,6.0,5.0
0ef5270c4e634eccbfcf23a172921a8d,6407,M,30,2016-11-19,31000.0,614,399.71,18.0,22.20611111111111,6.0,6.0,4.0
ac95693f45c14b71b35bad811f8f430f,6408,M,60,2016-08-25,85000.0,700,169.4,6.0,28.233333333333334,4.0,6.0,4.0
60c70060356f410ca290c7b15b58605a,6409,F,61,2017-09-07,67000.0,322,16.11,1.0,16.11,1.0,6.0,5.0
d2c08d145b0f452abe098cfd6b693698,6410,M,79,2018-05-07,72000.0,80,6.18,3.0,2.06,0.0,4.0,1.0
b51686e74e4941ef9d42391dc465498a,6411,F,65,2016-03-05,113000.0,873,150.78,6.0,25.13,4.0,5.0,4.0
38812cf51ef241e5ab97910212be4ac5,6412,F,49,2016-01-15,106000.0,923,108.21,4.0,27.0525,3.0,4.0,3.0
d57fbb84ef4e412e8cdb25f4fbbfe339,6414,F,54,2015-08-15,49000.0,1076,89.2,6.0,14.866666666666667,2.0,5.0,2.0
cc3c53d1212c42d99bcb4a1f016239e3,6415,M,74,2015-03-06,68000.0,1238,197.51,25.0,7.900399999999999,3.0,5.0,4.0
20aa810bd0574208bfa7a7f066d0af5e,6416,F,46,2016-05-03,50000.0,814,224.03,15.0,14.935333333333334,3.0,5.0,3.0
0e75eea1fe5d40dd822e9f311738400e,6418,M,55,2016-04-03,81000.0,844,173.10000000000002,7.0,24.72857142857143,5.0,5.0,4.0
d18d4dffd7324184928d1e918fdfcd8c,6419,F,61,2015-12-20,93000.0,949,84.08,4.0,21.02,3.0,4.0,2.0
7b3aaef71abf4aa0b4e9c920c7f1940e,6420,F,53,2016-05-12,98000.0,805,275.2,12.0,22.933333333333334,5.0,5.0,4.0
d4e0993332ee45ffbac7b0f57f0ebf87,6421,M,64,2018-04-26,77000.0,91,0.0,0.0,0.0,0.0,5.0,3.0
cefd94f3c150431a8667496bdefb7b25,6422,F,80,2018-01-04,60000.0,203,59.510000000000005,4.0,14.877500000000001,4.0,6.0,6.0
db0bffb1c28d416a84f7a224a86bd6de,6423,M,57,2018-01-06,48000.0,201,99.96,7.0,14.28,3.0,5.0,4.0
51cfd7f4d2314c66b85de0b7399a9975,6425,M,76,2017-10-07,74000.0,292,28.310000000000002,2.0,14.155000000000001,2.0,4.0,4.0
aac7cccdb5e147c1b8f0ee4d414faf82,6426,F,62,2018-01-02,76000.0,205,21.81,2.0,10.905,1.0,5.0,5.0
0a56aac1e1b34467aabab91930db6786,6427,F,51,2016-01-27,105000.0,911,332.45,13.0,25.573076923076922,5.0,6.0,5.0
ba019fba03e140e68af890010d357eba,6429,M,64,2017-06-03,111000.0,418,212.79000000000002,8.0,26.598750000000003,5.0,5.0,2.0
e685472e5137400db362c80bc216a915,6430,F,90,2017-07-11,99000.0,380,361.53,16.0,22.595625,5.0,6.0,6.0
036f1e5cca91478685c8cef24cc8b076,6431,M,62,2018-05-06,43000.0,81,14.81,6.0,2.4683333333333333,1.0,4.0,2.0
ce2b7be82b7b4d8fa9b4dee977103651,6432,M,48,2018-03-29,79000.0,119,99.1,4.0,24.775,3.0,5.0,5.0
5073e5cffae1428d8e461e686e448b96,6433,M,61,2015-11-09,63000.0,990,73.57000000000001,5.0,14.714000000000002,2.0,6.0,5.0
ba22b168c2154a199542dd671ae74bf7,6434,F,65,2016-04-23,100000.0,824,314.8,10.0,31.48,5.0,6.0,6.0
436e0674e0094943aef62cfcfdb9d3c3,6435,M,59,2017-01-02,48000.0,570,170.28,17.0,10.016470588235293,2.0,4.0,2.0
ef7d9f2c835b46c2b65be1525a4e97eb,6436,M,83,2015-07-28,75000.0,1094,37.84,2.0,18.92,1.0,2.0,1.0
7adf372300e344acb9f5970c5adfcaff,6438,F,58,2014-08-29,97000.0,1427,312.26,12.0,26.021666666666665,3.0,3.0,3.0
0a892db1033e4da3bc8ac7435f1646d9,6439,M,78,2017-01-17,74000.0,555,182.82999999999998,9.0,20.314444444444444,4.0,5.0,5.0
9c860622473e4c6c8e57b6caa7523843,6440,M,74,2014-02-12,71000.0,1625,86.16,5.0,17.232,4.0,5.0,4.0
5a5bffb68f8d4527b532dbfb19da7d3f,6441,M,58,2015-05-13,52000.0,1170,68.50999999999999,21.0,3.262380952380952,3.0,5.0,5.0
43f4759ebb394301af177bba53db7f77,6442,F,73,2016-01-30,83000.0,908,188.08,8.0,23.51,4.0,6.0,3.0
d175bfb4ec764431a570cb2f913ac4db,6443,M,42,2017-10-14,57000.0,285,11.8,5.0,2.3600000000000003,1.0,5.0,2.0
693ee6a87ad2452a8162a6b8c63fc087,6444,M,61,2018-05-21,49000.0,66,8.13,3.0,2.7100000000000004,0.0,4.0,2.0
dbd12067e5e84186a981bb4464d3d140,6445,M,86,2018-04-06,111000.0,111,105.3,4.0,26.325,4.0,5.0,3.0
2ae32e87e5cb48a281a60e75e088f4d3,6447,M,45,2013-09-21,66000.0,1769,58.56,15.0,3.9040000000000004,0.0,5.0,3.0
7e3009f88c254c89af4f99e5068f9e26,6448,F,27,2018-07-05,38000.0,21,10.99,4.0,2.7475,1.0,4.0,3.0
6cc4f71a24d04eca9ea44abfc018f15a,6449,M,70,2018-04-15,49000.0,102,44.08,11.0,4.007272727272727,2.0,4.0,3.0
f6b861329acb4700ac87fdea8183b799,6450,F,62,2017-08-03,70000.0,357,145.91,8.0,18.23875,3.0,3.0,2.0
fc4be034b72a42e999e54c40cdb80dc5,6451,F,81,2016-08-24,37000.0,701,110.89,13.0,8.53,2.0,4.0,4.0
f3f01dc54d864996af547f0aa1aa704c,6452,F,66,2015-07-29,75000.0,1093,156.86,7.0,22.40857142857143,2.0,3.0,3.0
f6f28d120e3b4b65889a04e1b709b269,6453,M,58,2017-11-13,76000.0,255,100.28,4.0,25.07,4.0,6.0,1.0
f1dd0a48888a4af4936a445ce4134356,6454,F,63,2017-02-16,67000.0,525,186.05,11.0,16.913636363636364,3.0,3.0,2.0
2d49e5a5886c4b9fb82c62a420dd2e85,6455,F,72,2018-07-09,101000.0,17,0.0,0.0,0.0,0.0,3.0,2.0
6cbc092fb84a437f9a248420129ca1f2,6456,F,50,2018-06-16,63000.0,40,37.239999999999995,2.0,18.619999999999997,0.0,3.0,3.0
7be1a8232b6246fca072ff64f43d5863,6457,M,68,2016-08-29,107000.0,696,51.17,2.0,25.585,2.0,4.0,3.0
129d54616fba45cda310d24179b0643d,6458,M,85,2018-07-02,47000.0,24,15.379999999999999,5.0,3.0759999999999996,0.0,4.0,2.0
5328aad35dd747da9dd21c31b137069c,6460,M,45,2015-04-14,57000.0,1199,71.82,23.0,3.1226086956521737,3.0,5.0,4.0
6833c0c2069842cdbfda43ea47e64620,6461,F,49,2018-01-04,50000.0,203,110.29,9.0,12.254444444444445,2.0,5.0,5.0
25d1e76f7c0b43579b0e5a07cc827bf5,6462,F,74,2015-10-11,65000.0,1019,144.57999999999998,8.0,18.072499999999998,3.0,3.0,2.0
4e62bddf5aa24d75875216715b2d241c,6464,M,29,2013-12-26,66000.0,1673,110.67999999999999,28.0,3.9528571428571424,3.0,5.0,4.0
73c27012b82d4d6da8bee4b0eea67aef,6465,M,19,2017-07-31,65000.0,360,38.06,9.0,4.228888888888889,1.0,4.0,4.0
9b5e22ec29e84cdcbafa8127471d71f0,6466,M,18,2017-10-02,51000.0,297,19.08,5.0,3.816,1.0,3.0,1.0
4a652d9f45234df1b94aeddc46c66c77,6469,M,83,2015-12-30,70000.0,939,226.79,13.0,17.445384615384615,5.0,5.0,5.0
43ffb6ce475d4ccba9828e4a07a4c31f,6470,F,34,2017-03-17,47000.0,496,69.26,7.0,9.894285714285715,0.0,3.0,1.0
f97ac1f446e747d491b060d9ae044df9,6471,F,62,2018-04-11,65000.0,106,135.54,7.0,19.36285714285714,3.0,4.0,2.0
ab25fd6fbd5040f880751921e4029757,6472,M,35,2015-09-01,49000.0,1059,717.2099999999999,30.0,23.906999999999996,5.0,5.0,4.0
c3dfa90ae52046d99affcae8e094af56,6473,M,84,2016-04-04,69000.0,843,118.75,7.0,16.964285714285715,3.0,6.0,6.0
aafbcae6db284247b616a2c8951fdc4c,6474,M,56,2016-02-17,104000.0,890,178.37,7.0,25.481428571428573,3.0,4.0,3.0
5f6d23897c9e4efc8f7ba028238edefa,6475,F,30,2015-09-11,37000.0,1049,33.81,5.0,6.7620000000000005,1.0,2.0,2.0
6b9047f3d8434afc8d4183a2abe774dc,6476,M,70,2017-06-05,116000.0,416,99.57,4.0,24.8925,2.0,6.0,3.0
6d9eecd1322c4bb8aeedfe691178b96c,6477,M,31,2018-07-16,54000.0,10,171.45,13.0,13.188461538461537,4.0,4.0,3.0
2546722a0e4c47c4a7133bd185b3c6c9,6478,F,58,2016-02-11,99000.0,896,291.54,10.0,29.154000000000003,2.0,3.0,3.0
ba79df515e71410bb0f60eb9fd00e83d,6479,F,75,2016-06-05,66000.0,781,155.03,9.0,17.225555555555555,2.0,2.0,2.0
4501daafe01e4311b657ffa87aa69e0d,6480,M,74,2018-05-07,50000.0,80,16.38,4.0,4.095,0.0,3.0,3.0
5519acfc31b94c0e84f78c71bd993b77,6481,M,61,2018-01-25,39000.0,182,13.06,5.0,2.612,2.0,5.0,4.0
ee2fadcf74d444aea46c8a3a51bed618,6482,M,61,2014-12-03,69000.0,1331,51.85,14.0,3.7035714285714287,2.0,4.0,3.0
2d0884ac790148f3a57e97a84eb3d302,6483,M,34,2018-05-21,41000.0,66,23.55,8.0,2.94375,1.0,4.0,3.0
29678127a7de48cbadef66dd77771635,6484,F,32,2018-07-10,72000.0,16,15.46,6.0,2.5766666666666667,0.0,5.0,2.0
787d7fac9488408b99bc4be662ae2655,6486,F,48,2016-09-03,85000.0,691,240.0,10.0,24.0,3.0,3.0,3.0
c5efae3c731d4256901cb55bc46b6f7a,6487,F,79,2016-02-10,77000.0,897,82.6,5.0,16.52,2.0,4.0,2.0
7833bbd264454be68861e014745a8982,6488,F,19,2017-08-31,50000.0,329,7.95,3.0,2.65,0.0,3.0,1.0
c9044e16606e462b87985518a0b048b6,6489,M,59,2015-11-29,85000.0,970,435.22,18.0,24.178888888888892,5.0,6.0,6.0
17762dabd76b4a5e998233a437c14030,6490,F,39,2017-10-19,72000.0,280,136.89,8.0,17.11125,4.0,5.0,4.0
1360c2518d56433ea2edd28c0cf9261b,6491,F,26,2017-12-28,32000.0,210,20.130000000000003,7.0,2.875714285714286,1.0,5.0,3.0
9147b2cb3dff4a7ebb9a21bb955fee44,6492,F,51,2016-10-27,75000.0,637,151.84,8.0,18.98,3.0,6.0,2.0
fde9c2ca1c184c3eab2c7161c5f6a6c7,6493,M,59,2013-08-13,52000.0,1808,92.46,7.0,13.208571428571428,1.0,1.0,1.0
70899cfb617f4c2ab58c9ac658f7604a,6494,M,61,2015-12-01,68000.0,968,96.42,5.0,19.284,0.0,4.0,4.0
4737b1f97a49491283ac0e0cced6051e,6495,M,48,2017-04-09,79000.0,473,261.73,11.0,23.793636363636367,3.0,4.0,4.0
cbfebb5384c04dcf86f1f9907c063c08,6496,M,53,2017-12-11,69000.0,227,4.42,2.0,2.21,0.0,5.0,3.0
5a5b3673afd1461a947a4b5deaaefd1c,6497,F,74,2017-12-06,100000.0,232,114.96,4.0,28.74,2.0,5.0,5.0
fd3505ed43464f8ca88b7b0fc19c94d1,6499,M,40,2017-02-28,64000.0,513,35.41,8.0,4.42625,3.0,4.0,2.0
aba9d2d799084a20b3a395ff5b1e060f,6500,F,61,2016-09-04,96000.0,690,225.34,11.0,20.485454545454544,3.0,4.0,4.0
cca9c05376d54bceaab7d63838866435,6501,M,58,2018-02-06,87000.0,170,68.09,3.0,22.69666666666667,2.0,4.0,4.0
7c25d44106054da2887c0e8864b71185,6503,F,70,2015-08-30,108000.0,1061,202.96,8.0,25.37,5.0,6.0,3.0
8aabde4b5b4b4ab593a05c8607086a0a,6504,M,53,2013-10-26,52000.0,1734,58.16,17.0,3.421176470588235,2.0,6.0,6.0
5a5657e28a384f17a4cfae36852e2abe,6505,F,59,2018-02-07,79000.0,169,71.6,3.0,23.866666666666664,2.0,4.0,1.0
0b38476159e746b58c10c4090c69fe65,6506,F,67,2017-01-26,82000.0,546,339.48,14.0,24.24857142857143,3.0,5.0,3.0
596a2b442d6d4d04b724c3ade26b6d6d,6507,F,54,2016-04-13,83000.0,834,156.75,6.0,26.125,3.0,4.0,3.0
8f0a8e9ee7a548a2a9df1a27336d51b3,6508,F,51,2017-09-29,50000.0,300,75.49000000000001,7.0,10.784285714285716,2.0,2.0,2.0
5edbee2c32e64698a6d6d4ba9012b829,6509,M,45,2018-04-25,30000.0,92,8.45,4.0,2.1125,0.0,6.0,4.0
b24ff3da6ff94079bb4d15ab7420e4b8,6510,F,49,2015-11-14,99000.0,985,356.05,14.0,25.432142857142857,4.0,5.0,5.0
b51d59ccd5d64f9580e9d49925231cff,6511,M,25,2018-02-16,39000.0,160,106.69,11.0,9.69909090909091,2.0,4.0,3.0
a3c4dcf08f0c4e1c81493a5fe4c20c8e,6513,M,58,2017-10-20,81000.0,279,168.94,9.0,18.77111111111111,3.0,4.0,4.0
bd5d8f38464e480c935c7ef2bc6b715d,6514,F,22,2015-11-19,51000.0,980,156.57999999999998,14.0,11.184285714285712,3.0,5.0,4.0
dad66222e2354b939907a680fff6640c,6515,M,62,2018-07-17,50000.0,9,27.66,6.0,4.61,1.0,5.0,4.0
de4c5385c3bc4575bbd780e38ab4d300,6516,F,75,2017-08-15,86000.0,345,377.96000000000004,15.0,25.197333333333336,3.0,5.0,5.0
36399e0a45554cafabaab01cdb80c480,6517,F,51,2015-10-14,84000.0,1016,230.1,8.0,28.7625,3.0,4.0,4.0
b27c2e80e2324209baadb24a4b1a2238,6518,M,66,2016-11-08,95000.0,625,82.1,4.0,20.525,3.0,6.0,5.0
78f65b688ec8419886f12ba1cc3224d8,6519,F,58,2018-01-24,97000.0,183,136.85,5.0,27.369999999999997,3.0,6.0,4.0
167594819bb84f848528d759e6253827,6520,M,55,2015-04-08,63000.0,1205,36.4,10.0,3.6399999999999997,1.0,5.0,2.0
3c64a2c74fd944b5bdf392d7f7731c21,6521,M,72,2016-01-09,55000.0,929,50.16,16.0,3.135,1.0,3.0,3.0
f0986f270b1f4112bc3254366325f819,6522,M,54,2016-01-12,32000.0,926,89.0,13.0,6.846153846153846,3.0,4.0,3.0
9ee58c73057940e39d2163e252ff3f77,6523,F,68,2017-07-08,61000.0,383,41.099999999999994,3.0,13.699999999999998,1.0,5.0,4.0
c3ea4f8ef00d4ec99de9df2de9b4e794,6524,M,36,2018-07-26,33000.0,0,8.4,3.0,2.8000000000000003,0.0,2.0,1.0
a14c2517450542f4b55c2c13901e21ca,6525,F,27,2017-02-28,34000.0,513,65.41,8.0,8.17625,2.0,2.0,2.0
5b1c218059d044d588c5563ac7c82a6f,6526,M,58,2017-08-10,63000.0,350,39.96,2.0,19.98,2.0,5.0,5.0
84e1bb6e797041729b43d0be2607081f,6527,F,53,2017-09-10,82000.0,319,106.28,5.0,21.256,4.0,5.0,2.0
600110e8ae6643c693aa32401008422f,6529,M,36,2016-11-19,38000.0,614,57.120000000000005,8.0,7.140000000000001,2.0,3.0,1.0
dfdbc40643404a1a8989b60e71a0d5e6,6530,M,57,2017-11-07,34000.0,261,20.81,5.0,4.162,2.0,5.0,3.0
46e53f29fdc94cc19eb9368a2785680d,6531,M,23,2017-03-14,54000.0,499,39.07,12.0,3.2558333333333334,1.0,3.0,1.0
e5e23fb385dc4553ada9c638e22a6d5d,6532,F,67,2017-08-27,51000.0,333,131.11,11.0,11.91909090909091,2.0,3.0,3.0
c157fd7091b14bf1b2f7ffdaf1982d3f,6533,M,42,2018-05-15,64000.0,72,36.099999999999994,2.0,18.049999999999997,1.0,4.0,4.0
4181890d96874b49a39fbcb22cb48853,6534,F,70,2017-10-23,89000.0,276,172.63,6.0,28.771666666666665,2.0,5.0,5.0
8d8eae1054a84ecd9ec8879fbc0858f9,6535,F,56,2016-12-30,79000.0,573,106.78999999999999,6.0,17.798333333333332,3.0,6.0,3.0
77fd8a09cbeb4dbaba14115a53f2bfd1,6536,M,26,2013-09-13,75000.0,1777,76.42999999999999,18.0,4.2461111111111105,4.0,6.0,4.0
59cfbf8463ab4b03a374198c1fd765e3,6537,M,50,2017-05-05,90000.0,447,298.22,12.0,24.85166666666667,3.0,3.0,3.0
86576f8e85354106bbe76f99d928b454,6538,F,50,2017-07-27,97000.0,364,89.3,4.0,22.325,1.0,2.0,2.0
fddb6eacd12444ceb6ec5c9e301f4d79,6539,M,36,2017-06-24,74000.0,397,332.69,19.0,17.51,4.0,4.0,3.0
f496c159664c42dca6fff0c428ef5973,6542,M,75,2016-06-28,85000.0,758,260.92,13.0,20.070769230769233,4.0,5.0,5.0
72257b80d8c1407ead2b3af3e7891c25,6543,F,53,2016-08-06,72000.0,719,893.33,12.0,74.44416666666667,3.0,5.0,5.0
dfd63a4ddd254fc8a6b840e371298d71,6544,F,51,2018-03-03,90000.0,145,70.45,4.0,17.6125,1.0,5.0,5.0
4ff02e654412402ba891d0593ec34e6e,6545,M,64,2018-07-01,73000.0,25,155.67000000000002,7.0,22.23857142857143,4.0,6.0,6.0
912bd9b101644fe790ae037d16774b92,6546,F,52,2016-09-28,96000.0,666,162.19,8.0,20.27375,4.0,5.0,5.0
5dda3558f4704bf9a5e46c115cf2f6b7,6547,F,45,2015-08-26,50000.0,1065,230.86,17.0,13.58,4.0,6.0,3.0
654250dd0ada40ec8bab4e7f17ce9ce2,6548,M,67,2018-04-12,41000.0,105,24.16,7.0,3.4514285714285715,1.0,6.0,4.0
74e06417ac8043b08b5f66b3a0a16c4a,6549,M,68,2018-01-20,40000.0,187,6.630000000000001,2.0,3.3150000000000004,0.0,4.0,3.0
ad14d4db50a24792bb6768062340c9e8,6550,F,62,2017-09-29,99000.0,300,34.11,2.0,17.055,1.0,5.0,5.0
f69e977f244d4a94af3aac2faf70c507,6551,F,39,2017-07-06,48000.0,385,143.34,12.0,11.945,2.0,4.0,3.0
b8cdaf04fcf34321b1e10736f616541d,6552,M,67,2016-04-07,59000.0,840,107.51,7.0,15.358571428571429,3.0,6.0,3.0
99da812a6cf9401ea5df979119e4f507,6553,M,73,2017-08-14,43000.0,346,12.91,6.0,2.151666666666667,0.0,6.0,3.0
de8e05f3a35548be92ea5fd927820b74,6554,M,84,2017-06-02,82000.0,419,195.22,9.0,21.691111111111113,4.0,5.0,3.0
876b4845bc1f425ca282fc6d3bdfaf85,6556,M,54,2017-08-24,66000.0,336,91.97,4.0,22.9925,3.0,5.0,5.0
97e14b58760146e997cfa6deaddff181,6557,F,99,2016-07-02,75000.0,754,106.81,5.0,21.362000000000002,1.0,3.0,3.0
a1af149c0dc24d33844c26ae85e643b9,6558,F,32,2013-12-30,41000.0,1669,87.29,27.0,3.2329629629629633,0.0,4.0,4.0
f91bfc9355c045258102072672118367,6559,F,55,2016-04-19,52000.0,828,89.4,5.0,17.880000000000003,1.0,2.0,2.0
5733053c80004117bd3b617ab7503825,6560,M,64,2015-11-07,42000.0,992,132.10999999999999,12.0,11.009166666666665,3.0,6.0,4.0
7ac313e99d684c7e830dd6e2d0968d93,6561,M,59,2014-07-25,61000.0,1462,53.74,4.0,13.435,1.0,3.0,3.0
e4b38079bc01416a9e798077e39d5dfc,6562,M,59,2017-03-02,71000.0,511,178.07,10.0,17.807,5.0,5.0,5.0
3ed995ed43a641c1a282760dab603f1f,6563,M,56,2017-11-19,57000.0,249,0.0,0.0,0.0,0.0,6.0,6.0
18e563ab170d4e6f9f8548ee5488b4c9,6564,M,34,2018-04-12,37000.0,105,84.63,9.0,9.403333333333332,4.0,4.0,4.0
8bebee2768f2436abcf9cffc1a777ecc,6565,F,75,2018-02-07,77000.0,169,63.82,4.0,15.955,1.0,4.0,2.0
93c1bcc3ec6f420aa9cf50d0d88996fb,6566,M,67,2017-01-02,72000.0,570,184.57,9.0,20.507777777777775,3.0,3.0,2.0
df3271f5d1354eeda3691b592108746f,6567,M,64,2017-11-18,42000.0,250,10.39,3.0,3.4633333333333334,0.0,6.0,3.0
debc1c31ad2944bcba550d332418f97d,6568,M,77,2014-06-23,63000.0,1494,31.36,10.0,3.136,2.0,3.0,2.0
6de8c3d6952c4868a5a0cc540cf4dca1,6569,M,29,2018-06-10,71000.0,46,266.84,13.0,20.526153846153843,2.0,4.0,3.0
4af768dd63d84185b062e559728163c8,6570,M,53,2018-01-01,91000.0,206,49.49,2.0,24.745,2.0,6.0,5.0
960d6648706f4b3094de92779c8ff802,6571,M,58,2018-02-25,34000.0,151,62.2,10.0,6.220000000000001,1.0,4.0,3.0
f3257f402963433384b5e87f477e6e07,6572,M,30,2016-07-10,54000.0,746,139.76,10.0,13.975999999999999,2.0,6.0,3.0
292117548f3e4adebb5b5f896e479f13,6573,M,66,2018-04-21,46000.0,96,18.97,5.0,3.7939999999999996,1.0,4.0,3.0
4e31b61bc1514801aac0dce9920ef365,6574,F,74,2016-11-27,95000.0,606,33.32,2.0,16.66,2.0,6.0,3.0
fdbae2c6933e49cca46042bca453ca30,6575,F,44,2018-05-01,56000.0,86,52.629999999999995,3.0,17.543333333333333,2.0,4.0,4.0
5042e872687e45fcad0387934dd1a928,6576,F,89,2015-11-19,76000.0,980,64.36,5.0,12.872,3.0,4.0,4.0
9cc356de3d474dc0891a4fb38dde01c8,6577,F,48,2017-09-24,57000.0,305,584.4,11.0,53.127272727272725,3.0,4.0,4.0
af69a507aefd4ecdbc4c33b0ec4dfe61,6578,M,60,2016-06-11,30000.0,775,187.9,24.0,7.829166666666667,4.0,5.0,4.0
dafc626bbdac41a8ae6b4f7a9478b2b2,6579,F,67,2016-03-06,103000.0,872,151.14,5.0,30.227999999999998,3.0,4.0,3.0
6c95222abddf42a3a28fe1425c7e173e,6580,F,66,2018-07-23,71000.0,3,68.44,5.0,13.687999999999999,2.0,4.0,4.0
f7938c2e66364a5e8016e21ba8a3a58e,6581,O,51,2017-09-25,80000.0,304,78.75,5.0,15.75,2.0,4.0,2.0
5e99701702ba4902bd8e8a6f2976cae0,6582,M,25,2018-04-21,34000.0,96,10.190000000000001,4.0,2.5475000000000003,0.0,5.0,4.0
394959bac98241098e68e063d28687e0,6583,M,31,2018-06-18,35000.0,38,7.87,5.0,1.574,0.0,3.0,2.0
9341cf8552c745a199dade93bb1c2316,6584,M,82,2015-12-02,73000.0,967,266.14,14.0,19.009999999999998,5.0,5.0,3.0
3b9dd46d45664a94b829246a1b840a40,6585,F,56,2017-06-21,88000.0,400,230.18,10.0,23.018,4.0,4.0,4.0
b02abf5ae76a468c9d0c20d3f85fc7d4,6587,M,45,2017-04-12,96000.0,470,154.76,6.0,25.793333333333333,4.0,5.0,5.0
d343a92de6c142dc880d984873d950ef,6588,M,48,2017-12-04,67000.0,234,27.45,9.0,3.05,1.0,3.0,3.0
d8848c510f444abf93ace41343c29878,6589,F,50,2016-07-05,93000.0,751,198.81,8.0,24.85125,5.0,6.0,5.0
f52b70a5d2044363bcef800c2f9efe73,6591,F,42,2018-01-02,71000.0,205,66.44,4.0,16.61,4.0,6.0,5.0
